date,score,direction,adx_score,ma_score,rsi_score,bb_score,vix_score,vol_score,fwd_ret_5d,fwd_ret_10d,fwd_ret_20d,fwd_ret_60d
2023-06-30,70.25,bull,85,100.0,80,10,90,40,-0.009179013641962164,0.016270556257377056,0.031138932355010862,-0.03973820265080075
2023-07-03,70.25,bull,85,100.0,80,10,90,40,-0.0036650766111038235,0.022306841564011526,0.027188350132514305,-0.04064110128516585
2023-07-05,70.25,bull,85,100.0,80,10,90,40,0.005698529068625335,0.026738297328223526,0.014970319268938548,-0.03308423428918594
2023-07-06,73.25,bull,85,100.0,100,10,90,40,0.02231626211851423,0.02794463624313437,0.02046887769874628,-0.02800351878530183
2023-07-07,67.0,bull,60,100.0,100,10,90,40,0.024203439874348476,0.03123237189270789,0.01797692320499933,-0.02513328264356396
2023-07-10,67.0,bull,60,100.0,100,10,90,40,0.02568533594840816,0.032908350466524405,0.024698814058728757,-0.04083872853063608
2023-07-11,67.0,bull,60,100.0,100,10,90,40,0.026067457403555983,0.028878732509686866,0.013542824786473284,-0.03953581788208105
2023-07-12,64.0,bull,60,100.0,80,10,90,40,0.020920551886541183,0.021150817601602867,-0.0009950885382046248,-0.04784493563914949
2023-07-13,64.0,bull,60,100.0,80,10,90,40,0.005505511682810216,0.006068708248805121,-0.009137382502277358,-0.04468697335653682
2023-07-14,70.25,bull,85,100.0,80,10,90,40,0.006862827974119634,0.017048368393102864,-0.009182299964235807,-0.03767901074010249
2023-07-17,70.25,bull,85,100.0,80,10,90,40,0.007042134916979803,0.01463033245043488,-0.007311819459477897,-0.03638236647430326
2023-07-18,73.25,bull,85,100.0,80,30,90,40,0.0027398540766947477,0.004774993544046646,-0.025712542687278073,-0.039084647115820936
2023-07-19,73.25,bull,85,100.0,80,30,90,40,0.00022554714432621026,-0.011461516620065337,-0.03534823185048652,-0.04733324456892851
2023-07-20,73.25,bull,85,100.0,80,30,90,40,0.0005601128581109727,-0.007272530329755944,-0.03627672891506717,-0.0456662102066302
2023-07-21,73.25,bull,85,100.0,80,30,90,40,0.010116115260186298,-0.012853988149518214,-0.03673223095092326,-0.035868115384184884
2023-07-24,73.25,bull,85,100.0,80,30,90,40,0.0075351341024880725,-0.007947981448777952,-0.03400271207794503,-0.03983628474695755
2023-07-25,73.25,bull,85,100.0,80,30,90,40,0.00202957871782794,-0.01490545701708268,-0.03938954206247103,-0.05536115596935609
2023-07-26,73.25,bull,85,100.0,80,30,90,40,-0.011684428374938438,-0.021687204042809438,-0.028628725981277747,-0.06322877319756937
2023-07-27,76.25,bull,85,100.0,100,30,90,40,-0.007828258479635863,-0.015114366073019747,-0.035504856759388304,-0.06903717962735145
2023-07-28,73.25,bull,85,100.0,80,30,90,40,-0.022740062318268972,-0.02579097432581512,-0.038522732443296626,-0.07969699097662752
2023-07-31,73.25,bull,85,100.0,80,30,90,40,-0.015367320728778666,-0.02162575985375903,-0.033918339595177316,-0.07436974566379273
2023-08-01,73.25,bull,85,100.0,80,30,90,40,-0.016900734364129533,-0.030342650272165872,-0.0172831034371288,-0.08520493072601154
2023-08-02,65.75,bull,85,100.0,50,30,60,40,-0.01012103416667176,-0.02416366750715615,0.00032790882771460694,-0.08334315112485924
2023-08-03,65.75,bull,85,100.0,50,10,90,40,-0.0073435951544224,-0.029216677760458887,0.0012816882145096908,-0.08541301716694305
2023-08-04,56.75,bull,85,100.0,10,10,60,40,-0.003121904306016665,-0.02418917010731103,0.008427865866390771,-0.0694970725672922
2023-08-07,59.5,bull,60,100.0,50,10,90,40,-0.006356115591869882,-0.02626347221914538,-0.00478259389556579,-0.07184783706956033
2023-08-08,46.5,bear,60,100.0,10,10,20,40,-0.01367299964296298,-0.02485455352462851,-0.007534349894136927,-0.058123569545716514
2023-08-09,52.5,bear,60,100.0,50,10,20,40,-0.014186212481707372,-0.007095401355429076,-0.003708795862673475,-0.03355861886562328
2023-08-10,50.17,bull,60,83.33,10,10,90,40,-0.022034897976041523,-0.02070340959799233,-0.0025375419409005007,-0.024724644357334458
2023-08-11,50.17,bull,60,83.33,10,10,90,40,-0.021133241759744292,-0.01306881560522466,0.005244152120663648,-0.021968801538856275
2023-08-14,48.67,bull,30,83.33,50,10,90,40,-0.020034699493101993,-0.012564292105218255,-0.00619644680931819,-0.024798946638844188
2023-08-15,39.67,bull,30,83.33,10,10,60,40,-0.011336558643956773,0.01346820795892767,0.006665392562244854,-0.01241140545710584
2023-08-16,39.67,bull,30,83.33,10,10,60,40,0.007192850430839393,0.025098036954932068,0.022879760995149878,-0.012937263887589312
2023-08-17,42.67,bull,30,83.33,10,30,60,40,0.0013614886413571003,0.031416244259955706,0.018295967251874323,0.010269262142649671
2023-08-18,42.67,bull,30,83.33,10,30,60,40,0.008238533065539233,0.03342557284108927,0.01918201092705174,0.0095749704497603
2023-08-21,39.33,bull,30,66.67,10,30,60,40,0.007623134598765624,0.022060257277740858,0.010041473891845953,0.02180345230668901
2023-08-22,39.33,bull,30,66.67,10,30,60,40,0.025089191695874202,0.017761661804497786,0.0033390824667900443,0.02628575930962329
2023-08-23,42.33,bull,30,66.67,10,30,90,40,0.017777316942265475,0.003410806534060562,-0.02389755010155259,0.016282756929373754
2023-08-24,39.33,bull,30,66.67,10,30,60,40,0.03001389204549576,0.018549914127276468,-0.012853294041527574,0.03146713991781258
2023-08-25,42.33,bull,30,66.67,10,30,90,40,0.02498123107730188,0.018555465685399897,-0.015495804339494601,0.03215598011015097
2023-08-28,34.83,bull,0,66.67,10,30,90,40,0.014327899175046399,0.006448870792283179,-0.03604085239374899,0.02365724062299579
2023-08-29,48.67,bull,0,83.33,100,10,90,40,-0.0071481876413640455,-0.006712411246114214,-0.04960837663413431,0.013115848994251111
2023-08-30,48.67,bull,0,83.33,100,10,90,40,-0.014115573386294877,-0.0021639646939248802,-0.04765805356302,0.009849613700560145
2023-08-31,52.0,bull,0,100.0,100,10,90,40,-0.011129925534745122,-0.012720642205412469,-0.048719367465624885,0.009488297264812262
2023-09-01,55.0,bull,0,100.0,100,30,90,40,-0.006269154202119598,-0.013782861860945905,-0.05035240542123598,0.008663000334007354
2023-09-05,52.0,bull,0,100.0,100,10,90,40,-0.007767733086284312,-0.011759368687230598,-0.05945963671457799,0.011952864365827098
2023-09-06,44.5,bull,0,100.0,50,10,90,40,0.00043891383369154546,-0.014170880942927733,-0.04517543049147743,0.022913510902809797
2023-09-07,38.5,bull,0,100.0,10,10,90,40,0.012122727948367329,-0.027215529728985555,-0.04334848811449399,0.03223662740026123
2023-09-08,38.5,bull,0,100.0,10,10,90,40,-0.0016086204970128248,-0.030831290379825016,-0.033424691147055374,0.025191205112532256
2023-09-11,44.5,bull,0,100.0,50,10,90,40,-0.007561109419717549,-0.033430943303594085,-0.03382755634788703,0.017765108889594483
2023-09-12,38.5,bull,0,100.0,10,10,90,40,-0.004022884292366413,-0.042217468188507024,-0.02323218141094996,0.0195970199511466
2023-09-13,44.5,bull,0,100.0,50,10,90,40,-0.014603385148858616,-0.043185846550075846,-0.02025539174126334,0.026446892155993718
2023-09-14,55.0,bull,0,100.0,100,30,90,40,-0.03886708260874039,-0.045592749970329804,-0.03451426849669614,0.022035030827149527
2023-09-15,38.5,bull,0,100.0,10,10,90,40,-0.029269753808731536,-0.03646255234245699,-0.027535108464707192,0.038675898359218586
2023-09-18,38.5,bull,0,100.0,10,10,90,40,-0.02606692878465322,-0.03708062063218154,-0.01794080340723414,0.042701052722290855
2023-09-19,35.17,bull,0,83.33,10,10,90,40,-0.03834885691023504,-0.048267867679132825,-0.01592052045826875,0.059213005743192326
2023-09-20,35.17,bull,0,83.33,10,10,90,40,-0.029006047890204,-0.031450226970577755,-0.01989916263906566,0.07208886358982869
2023-09-21,28.83,bull,0,66.67,10,10,60,40,-0.006997645424364873,-0.016584309144053067,-0.012009237875288736,0.08988220355802534
2023-09-22,31.83,bull,0,66.67,10,30,60,40,-0.007409677984122731,-0.0026759022876902128,-0.022198742851498032,0.09733660974539315
2023-09-25,38.0,neutral,0,50.0,100,30,20,40,-0.011308468901035096,-0.0004103307896576869,-0.027758286908916796,0.0993512720873635
2023-09-26,38.0,neutral,0,50.0,80,50,20,40,-0.010314562448320075,0.019822126784510674,-0.00604877248423219,0.09940735969024428
2023-09-27,48.5,neutral,30,50.0,80,70,20,40,-0.0025171928981256864,0.023965421838852974,-0.020526271059044143,0.11047822095826954
2023-09-28,51.5,neutral,30,50.0,100,70,20,40,-0.009654220531818525,0.011607708840528197,-0.037786405438424264,0.10580497868106264
2023-09-29,48.5,neutral,30,50.0,80,70,20,40,0.004769113290182592,0.009265279620894074,-0.03980356928537088,0.11350152574731331
2023-10-02,48.5,neutral,30,50.0,80,70,20,40,0.011022788977734788,0.019876863665900357,-0.02834870630334474,0.11500584734196151
2023-10-03,58.25,bear,60,50.0,80,85,20,40,0.03045077565997545,0.03398786919380625,-0.008429083918404134,0.13096262558136695
2023-10-04,61.25,bear,60,50.0,100,85,20,40,0.02654944481090582,0.011926144275872241,-0.006072151678393478,0.11869365655233066
2023-10-05,60.5,bear,60,50.0,80,100,20,40,0.021469197741989188,0.004652225209852423,0.013994172305597186,0.11381364931755478
2023-10-06,63.5,bear,60,50.0,100,100,20,40,0.0044748253815132255,-0.019575221944992505,0.011567794766159878,0.09198330244719743
2023-10-09,53.75,bear,60,50.0,50,85,20,40,0.008757542149092412,-0.027359182434191776,0.006993127488334805,0.08142243783160907
2023-10-10,38.0,neutral,30,50.0,10,70,20,40,0.003432569140981556,-0.025368050554378185,0.004621050551241179,0.07778368831671689
2023-10-11,35.0,neutral,30,50.0,10,50,20,40,-0.014245101011892691,-0.04345038606674656,0.0013318839793958759,0.08832402163589137
2023-10-12,41.0,neutral,30,50.0,50,50,20,40,-0.016463514092555642,-0.048827340724366786,-0.0005195329457192699,0.09354635231855046
2023-10-13,38.0,neutral,30,50.0,50,30,20,40,-0.023942906998561386,-0.048618385965577327,0.020209080304577576,0.10528964798974827
2023-10-16,24.5,neutral,0,50.0,10,30,20,40,-0.03580317675379141,-0.047285678974911094,0.008670125934528095,0.0929686238793086
2023-10-17,21.5,neutral,0,50.0,10,10,20,40,-0.0287020977603063,-0.04102267964254047,0.028011523490578893,0.09389688659866091
2023-10-18,35.0,neutral,0,50.0,100,10,20,40,-0.029627329354217302,-0.017786175459618248,0.04363782990190135,0.10461685268530352
2023-10-19,37.5,neutral,0,50.0,100,10,45,40,-0.03290556791286814,0.009298687507304892,0.05381959662809721,0.10780971503915371
2023-10-20,37.5,neutral,0,50.0,100,10,45,40,-0.025280774192355193,0.03176482011494519,0.06861952496104529,0.13180839848897485
2023-10-23,45.0,neutral,30,50.0,80,30,45,40,-0.011908877880826285,0.03531859788539293,0.07833452864807011,0.1476794182086303
2023-10-24,45.5,neutral,30,50.0,100,30,20,40,-0.012684658181413178,0.030769667588546934,0.06839257043912639,0.14190098478615787
2023-10-25,48.33,bear,30,66.67,80,30,45,40,0.01220268691895332,0.04681646345765733,0.0883378107540902,0.16189809207645212
2023-10-26,58.83,bear,60,66.67,80,50,45,40,0.043640263060030327,0.0507876328314949,0.1020271692107928,0.17676557205453958
2023-10-27,61.83,bear,60,66.67,80,70,45,40,0.058525155549315144,0.07234475131202678,0.10517880255311263,0.18866169835446112
2023-10-30,67.92,bear,60,83.33,100,85,20,40,0.047796680598576335,0.05873303641455996,0.09313345161804798,0.17378970562058638
2023-10-31,67.92,bear,60,83.33,100,85,20,40,0.04401261069226314,0.07198731572440797,0.0850732724625336,0.1750513627935213
2023-11-01,60.42,bear,60,83.33,50,85,20,40,0.03419648750791704,0.0625362867298902,0.07785532132975903,0.1621361663031704
2023-11-02,54.42,bear,60,83.33,10,85,20,40,0.006848499453737222,0.044110737160222735,0.06411862379086841,0.12225498831650072
2023-11-03,71.58,bull,60,66.67,100,85,90,40,0.013055519455784648,0.035720063455928264,0.04851387202158208,0.125701555476883
2023-11-06,73.83,bull,60,66.67,100,100,90,40,0.010437478967518565,0.04154849613494438,0.04608362755041728,0.13573811274069847
2023-11-07,66.33,bull,30,66.67,100,100,90,40,0.02679537080840011,0.036499815655806955,0.03904639741485427,0.12891302054372722
2023-11-08,66.33,bull,30,66.67,100,100,90,40,0.027402722368805588,0.03966440034701679,0.04627429817045203,0.1303853315304382
2023-11-09,65.17,bull,30,83.33,100,70,90,40,0.03700878307580724,0.04876298005261592,0.0591210769221957,0.1489896020306012
2023-11-10,65.17,bull,30,83.33,100,70,90,40,0.022372459914456355,0.0306189322052568,0.04692829744983973,0.13196788644445756
2023-11-13,65.17,bull,30,83.33,100,70,90,40,0.030789650834424087,0.032492057979022215,0.05262331853951374,0.1394204045798637
2023-11-14,66.67,bull,30,83.33,80,100,90,40,0.009451196531755413,0.012207193635759062,0.04702040599991708,0.1170317471316451
2023-11-15,70.0,bull,30,100.0,80,100,90,40,0.011934636449026037,0.014417422530589752,0.04811807721143735,0.10000045543769831
2023-11-16,77.5,bull,60,100.0,80,100,90,40,0.01133471304066025,0.01916260978702633,0.04679202883261935,0.10921775620077634
2023-11-17,77.5,bull,60,100.0,80,100,90,40,0.008066015678366734,0.012352573844098824,0.05018587380700734,0.11424627243701346
2023-11-20,77.5,bull,60,100.0,80,100,90,40,0.0016515563027044156,0.004354220117740448,0.04859726701309164,0.1007591081488588
2023-11-21,77.5,bull,60,100.0,80,100,90,40,0.0027301935085843887,0.0024569051731437863,0.03529163792566403,0.09636437210982796
2023-11-22,77.5,bull,60,100.0,80,100,90,40,0.0024535043985409732,0.006357722570118796,0.04172607720694832,0.09331032137092765
2023-11-24,77.5,bull,60,100.0,80,100,90,40,0.007740164206200939,0.009876489794729437,0.042832963927926127,0.1157382339308648
2023-11-27,77.5,bull,60,100.0,80,100,90,40,0.004252259374945444,0.015824825971016532,0.049296399582757555,0.11831180967716293
2023-11-28,73.0,bull,60,100.0,80,70,90,40,0.0026982075733121835,0.019497738897765515,0.04976847620951674,0.1129861825401206
2023-11-29,73.0,bull,60,100.0,80,70,90,40,-0.00027254423693412466,0.034393365886989935,0.051151724732895865,0.1159412840996834
2023-11-30,73.0,bull,60,100.0,80,70,90,40,0.0038946625997584583,0.033221683630765275,0.04422923115636013,0.1098909721092387
2023-12-01,79.25,bull,85,100.0,80,70,90,40,0.0021199170822086,0.02710992218539765,0.03225508889560058,0.1091796618037233
2023-12-04,79.25,bull,85,100.0,80,70,90,40,0.011523565407036251,0.03737166372704337,0.029548529641649557,0.12414171352665138
2023-12-05,76.25,bull,85,100.0,80,50,90,40,0.0167543246787194,0.044051238108169244,0.02660284799892243,0.12343940852624957
2023-12-06,79.25,bull,85,100.0,100,50,90,40,0.03467536069364452,0.03275425864501291,0.03251029725294963,0.11634876196838317
2023-12-07,76.25,bull,85,100.0,80,50,90,40,0.029213245297130763,0.035144913030033864,0.038806391625940906,0.11321769708265794
2023-12-08,73.25,bull,85,100.0,80,30,90,40,0.024937140433203497,0.03263416315384826,0.03304032450489136,0.12010106312468527
2023-12-11,70.25,bull,85,100.0,80,10,90,40,0.02555362940022654,0.03295014332785762,0.03483230846635221,0.10843840187299625
2023-12-12,70.25,bull,85,100.0,80,10,90,40,0.026847108260960928,0.029691814073544265,0.029403284734085045,0.10212540132811831
2023-12-13,64.25,bull,85,100.0,40,10,90,40,-0.00185671962589673,0.016201146873690453,0.01630311655871508,0.09946276602365955
2023-12-14,67.25,bull,85,100.0,40,30,90,40,0.00576330295010008,0.01065361645035745,0.009837839985316954,0.09444974041030707
2023-12-15,67.25,bull,85,100.0,40,30,90,40,0.007509751005209564,0.005009363261972322,0.004242257628919388,0.09139069298278368
2023-12-18,71.0,bull,100,100.0,20,50,90,40,0.007212215641962061,-0.007541303043970937,0.008517956172562124,0.07942727873970745
2023-12-19,71.0,bull,100,100.0,20,50,90,40,0.0027703304510455773,-0.016712197133986972,0.014982046202484556,0.07991196054895422
2023-12-20,80.0,bull,100,100.0,80,50,90,40,0.018091457263349042,-0.0002362240484811151,0.03236882628241444,0.10219750720753562
2023-12-21,83.0,bull,100,100.0,80,70,90,40,0.004862290646231671,0.003537165231474182,0.024827534135197782,0.10067311680360236
2023-12-22,83.0,bull,100,100.0,80,70,90,40,-0.002481750415559203,0.00039332550242465736,0.02395978755082684,0.10240542678281717
2023-12-26,83.0,bull,100,100.0,80,70,90,40,-0.01464787505235876,0.0018221258311954536,0.025008671919995784,0.09622078135635381
2023-12-27,85.25,bull,100,100.0,80,85,90,40,-0.019428703655670843,-0.00028020941364748086,0.022877403479906855,0.09131079186118285
2023-12-28,83.0,bull,100,100.0,80,70,90,40,-0.01800199891775478,0.00010034399718827913,0.030225694371783796,0.08785264968889783
2023-12-29,83.0,bull,100,100.0,80,70,90,40,-0.0013187134467005368,-0.0008071771097060143,0.032525296326642916,0.10035161597164466
2024-01-02,82.25,bull,85,100.0,100,70,90,40,0.0028822288907310867,-0.000763282075863736,0.021679002309818785,0.1078512219719816
2024-01-03,79.25,bull,85,100.0,100,50,90,40,0.016714837738264654,0.016181287207002626,0.04280297829338764,0.1145550945150362
2024-01-04,71.75,bull,85,100.0,50,50,90,40,0.019527895945364637,0.03223292635593733,0.0575705054258735,0.11029327303740288
2024-01-05,76.25,bull,85,100.0,100,30,90,40,0.018434195278394405,0.03261275424773613,0.052279596521727534,0.10947917805792717
2024-01-08,76.25,bull,85,100.0,100,30,90,40,0.0005122117975795426,0.02121532678743665,0.040031140673224774,0.08054302445844641
2024-01-09,73.25,bull,85,100.0,100,10,90,40,-0.0036350339666771925,0.02355719640229159,0.05015453770498257,0.09415323110480389
2024-01-10,70.25,bull,85,100.0,80,10,90,40,-0.0005247789364901667,0.023144374126857103,0.04483373970270632,0.08758112331069867
2024-01-11,73.25,bull,85,100.0,100,10,90,40,0.012461680019840715,0.023164103693467997,0.051539173101508684,0.08988458755382567
2024-01-12,70.25,bull,85,100.0,80,10,90,40,0.013921919585060616,0.03012232777982149,0.04975297235437903,0.07876744207884556
2024-01-16,67.0,bull,60,100.0,100,10,90,40,0.02069251603902056,0.03335940038072982,0.039276275220073265,0.0908690510450707
2024-01-17,46.5,bear,60,100.0,10,10,20,40,0.02729143566460901,0.02245942726394734,0.05515901561750769,0.08106840559486383
2024-01-18,67.0,bull,60,100.0,100,10,90,40,0.023681580658059476,0.02619777732726747,0.05203789257166891,0.058749929146753255
2024-01-19,64.0,bull,60,100.0,80,10,90,40,0.010570695054273438,0.02454637749193367,0.03424922953963261,0.04372074422229133
2024-01-22,64.0,bull,60,100.0,80,10,90,40,0.015977964261183697,0.01904570923910276,0.025787318920347913,0.035415371200262946
2024-01-23,64.0,bull,60,100.0,80,10,90,40,0.012410088388680851,0.01842492312074806,0.024092362101401976,0.03011964325738581
2024-01-24,67.0,bull,60,100.0,80,30,90,40,-0.004703639330484344,0.02598520277731242,0.04487578215968835,0.0202689054728864
2024-01-25,67.0,bull,60,100.0,80,30,90,40,0.0024579876367323283,0.021198734141854247,0.03976977504280055,0.023791608302305534
2024-01-26,67.0,bull,60,100.0,80,30,90,40,0.013829495062599007,0.027732667033187663,0.03650800607425175,0.03671655764713888
2024-01-29,64.0,bull,60,100.0,40,50,90,40,0.0030194995224623877,0.019056614971997288,0.030489474209358214,0.029160256315618138
2024-01-30,70.0,bull,60,100.0,80,50,90,40,0.005941105092739818,0.005725863467408665,0.02939907135780384,0.02506608195500859
2024-01-31,73.0,bull,60,100.0,100,50,90,40,0.03083387352803446,0.031981306525837416,0.05172064062372317,0.05248213629109788
2024-02-01,73.0,bull,60,100.0,100,50,90,40,0.01869479493031223,0.02518044359022298,0.04706098611676879,0.04279899126949904
2024-02-02,70.0,bull,60,100.0,80,50,90,40,0.013713520900997533,0.009470388320977019,0.03475577566757937,0.015544695035554668
2024-02-05,70.0,bull,60,100.0,80,50,90,40,0.015988837163355196,0.006615610683723849,0.027482311102330126,0.01529091290764728
2024-02-06,70.0,bull,60,100.0,80,50,90,40,-0.00021397040467019401,0.005564906015150584,0.030384093138527968,0.022197236558918254
2024-02-07,70.0,bull,60,100.0,80,50,90,40,0.0011131114598279535,0.018412136287384806,0.032492062714695846,0.026572249164531048
2024-02-08,73.0,bull,60,100.0,80,70,90,40,0.006366625894416833,0.018185530671022576,0.02516647583169518,0.0365813054675197
2024-02-09,73.0,bull,60,100.0,80,70,90,40,-0.004185731464101616,0.008538542485368561,0.018169319006066997,0.03204751043202991
2024-02-12,79.25,bull,85,100.0,80,70,90,40,-0.009225717977179415,0.011219061894490512,0.030552582430959818,0.03302177753266777
2024-02-13,76.0,bull,60,100.0,100,70,90,40,0.0057801131929797744,0.023538430053670734,0.04282916598153874,0.05267538977367314
2024-02-14,73.0,bull,60,100.0,100,50,90,40,0.017279790494733493,0.019127608197030188,0.02996825589013863,0.04440650427144299
2024-02-15,67.0,bull,60,100.0,80,30,90,40,0.011744134267272388,0.021343113461976593,0.017368698443153585,0.03811137817549115
2024-02-16,70.0,bull,60,100.0,100,30,90,40,0.01277775821406757,0.025048171436369726,0.028738006402438288,0.048168412394513194
2024-02-20,70.0,bull,60,100.0,100,30,90,40,0.020635153982730303,0.02072956170869733,0.04079983952649324,0.06685548866106283
2024-02-21,70.0,bull,60,100.0,100,30,90,40,0.017656261669675377,0.024681835031147514,0.04874148340355311,0.06329043826130398
2024-02-22,67.0,bull,60,100.0,80,30,90,40,0.0018164301695191565,0.013825371797550723,0.030371357457120718,0.04250815181109813
2024-02-23,67.0,bull,60,100.0,80,30,90,40,0.009487556062438784,0.006856260426399752,0.02856869530607864,0.04310055151373149
2024-02-26,67.0,bull,60,100.0,80,30,90,40,0.01211560297684633,0.009549239929854458,0.029324249496527566,0.04968515459387657
2024-02-27,67.0,bull,60,100.0,80,30,90,40,9.249899496288627e-05,0.01911902303369195,0.02469386630702952,0.04506133731431583
2024-02-28,73.0,bull,60,100.0,100,50,90,40,0.0069036801777697665,0.01884710467281292,0.03525422840779635,0.039070900256075625
2024-02-29,67.0,bull,60,100.0,80,30,90,40,0.011987167774838436,0.010637183808892114,0.031018779915342964,0.04090250212677571
2024-03-01,67.0,bull,60,100.0,80,30,90,40,-0.002606565697850116,-0.0038913612540563136,0.020768596125367633,0.03289027197706629
2024-03-04,67.0,bull,60,100.0,80,30,90,40,-0.0025356422126521228,0.0035996698193199173,0.014589863559704819,0.026505811754759634
2024-03-05,70.0,bull,60,100.0,100,30,90,40,0.019024764267155048,0.019662679098074065,0.026156623233656084,0.03088026958751855
2024-03-06,70.0,bull,60,100.0,100,30,90,40,0.011861536242408599,0.023480116022232655,0.008315806670934123,0.03384096567350392
2024-03-07,67.0,bull,60,100.0,80,30,90,40,-0.0013339931660543147,0.016320350742685674,0.009109308195309751,0.024438868414024206
2024-03-08,70.0,bull,60,100.0,100,30,90,40,-0.0012881532121825634,0.021564582486167216,0.015360062028050736,0.032720540130446896
2024-03-11,70.0,bull,60,100.0,100,30,90,40,0.0061509085353002035,0.019587959442223246,0.017970162975081694,0.04612985819546944
2024-03-12,70.0,bull,60,100.0,80,50,90,40,0.0006260052290070206,0.005470257298055836,-0.0028268829949523733,0.03433442907049411
2024-03-13,70.0,bull,60,100.0,100,30,90,40,0.011482381100254235,0.016103617176447926,0.006533973685441952,0.03517314037692287
2024-03-14,70.0,bull,60,100.0,100,30,90,40,0.017677926141402844,0.020167075220443254,-0.005255786707530574,0.04083309893277365
2024-03-15,70.0,bull,60,100.0,100,30,90,40,0.022882211492585736,0.024756293059027934,-0.01080106490581878,0.0504642264165347
2024-03-18,70.0,bull,60,100.0,100,30,90,40,0.013354906100998098,0.010950774567675348,-0.019033166281244518,0.05274572037278169
2024-03-19,67.0,bull,60,100.0,100,10,90,40,0.004841221439113141,0.006368718075791646,-0.030182390641612655,0.04928647049083934
2024-03-20,64.0,bull,60,100.0,80,10,90,40,0.004568775652984636,-0.014816418134467435,-0.040864215045539165,0.03961627368616627
2024-03-21,64.0,bull,60,100.0,80,10,90,40,0.0024459104546741273,-0.007095245649766269,-0.052332012967722386,0.044204689243331874
2024-03-22,67.0,bull,60,100.0,80,30,90,40,0.0018321577454234461,-0.0060735469538465425,-0.04271539584355799,0.04830739502337811
2024-03-25,70.0,bull,60,100.0,100,30,90,40,-0.002372447716834869,-0.001586715939669081,-0.028293361946683415,0.048863683256427315
2024-03-26,70.0,bull,60,100.0,100,30,90,40,0.0015201373153173048,-0.008251999731254789,-0.025357579460955515,0.05016546976184144
2024-03-27,67.0,bull,60,100.0,80,30,90,40,-0.01929702998667404,-0.00941797994735838,-0.03811959317169711,0.037988044925121756
2024-03-28,67.0,bull,60,100.0,80,30,90,40,-0.00951787623145961,-0.02492029251432193,-0.02938329838120557,0.04090890462878183
2024-04-01,70.0,bull,60,100.0,100,30,90,40,-0.007891246690524989,-0.03469835531207466,-0.024333656354299182,0.04464915164861272
2024-04-02,70.0,bull,60,100.0,100,30,90,40,0.0007876003177413882,-0.029659150181414407,-0.03267889440312288,0.05322131531410368
2024-04-03,59.5,bull,30,100.0,100,10,90,40,-0.009757304603747019,-0.03631979816233888,-0.03705276014575665,0.04777707237200857
2024-04-04,43.0,bull,30,100.0,10,10,60,40,0.010073437464129809,-0.026439536133710195,-0.016127138052452916,0.0637005067407006
2024-04-05,56.5,bull,30,100.0,100,10,60,40,-0.01555042328705536,-0.045560026900626105,-0.014708840503456,0.05854151170409905
2024-04-08,59.5,bull,30,100.0,100,10,90,40,-0.027020332732804353,-0.036865754782371196,-0.004161529945811648,0.06432233531481324
2024-04-09,52.0,bull,0,100.0,100,10,90,40,-0.03042278950047872,-0.026749089213240707,-0.004263021870128836,0.06857695707624512
2024-04-10,38.5,bull,0,100.0,10,10,90,40,-0.02682422569950149,-0.01724790947404531,0.005237680683047197,0.07987574215930349
2024-04-11,44.5,bull,0,100.0,50,10,90,40,-0.03614883061325591,-0.028974494431883047,0.0028889875019664224,0.07269004735775653
2024-04-12,35.5,bull,0,100.0,10,10,60,40,-0.030483637073390857,-0.004577067733664286,0.019375770532474634,0.09964066596878762
2024-04-15,32.17,bull,0,83.33,10,10,60,40,-0.010118836375296203,0.010737264372036037,0.03153018147596409,0.10326725031632811
2024-04-16,35.17,bull,0,83.33,10,30,60,40,0.003788971365514371,-0.0031120448265915535,0.038656536193095725,0.11164010127122603
2024-04-17,45.67,bull,30,83.33,10,50,60,40,0.009840273954969225,-0.0007605863252353462,0.05693508308698303,0.1212633997071213
2024-04-18,48.67,bull,30,83.33,10,70,60,40,0.007443406626707283,0.010592457750701723,0.05706907313753562,0.1309248357218038
2024-04-19,47.58,bull,30,66.67,10,85,60,40,0.026721126460954592,0.032323862439443296,0.06765139532170172,0.12502743813039507
2024-04-22,49.83,bull,30,66.67,10,100,60,40,0.02106929752149478,0.033956039876009037,0.05938007012282265,0.10657201446659625
2024-04-23,52.83,bull,30,66.67,10,100,90,40,-0.00687496713847946,0.02310408045232082,0.04947399418709786,0.08568108233763327
2024-04-24,52.83,bull,30,66.67,10,100,90,40,-0.010497561400167776,0.022880226227815603,0.04641109234137741,0.0971640842931989
2024-04-25,50.58,bull,30,66.67,10,85,90,40,0.0031257846379069143,0.032814258483568004,0.043463088505028,0.10049091009679323
2024-04-26,50.58,bull,30,66.67,10,85,90,40,0.005456920904901352,0.02406297613779529,0.04014938459803319,0.06415146871365995
2024-04-29,54.33,bull,30,66.67,50,70,90,40,0.012620830325419607,0.02057202978149464,0.03711176917241943,0.055324646618659656
2024-04-30,48.33,bull,30,66.67,10,70,90,40,0.03018657933172908,0.041898972500296505,0.04592424406528672,0.08408185594758044
2024-05-01,48.33,bull,30,66.67,10,70,90,40,0.033731890216676774,0.057739585351261224,0.043258861474636756,0.08870372573998586
2024-05-02,48.33,bull,30,66.67,10,70,90,40,0.029595963238426393,0.04598947382833041,0.04212107777846974,0.07350415302268276
